evnum,x,y,z,pad_id,mom
428,-16.7914,-21.5128,111.046,3908,415.153
428,-18.6763,-22.5812,123.847,4132,415.13
428,-18.6923,-22.5895,123.946,4132,415.13
428,-20.6987,-23.6609,136.735,4345,415.111
428,-20.715,-23.6693,136.834,4345,415.111
428,-22.8401,-24.748,149.61,4552,415.096
428,-22.8578,-24.7564,149.709,4552,415.096
428,-25.1062,-25.8336,162.47,4756,415.078
428,-25.1243,-25.842,162.569,4756,415.078
428,-27.4929,-26.9252,175.315,4956,415.049
428,-27.5122,-26.9336,175.414,4956,415.048
428,-29.9985,-28.0256,188.144,5153,415.031
428,-30.0184,-28.034,188.243,5153,415.031
428,-32.6271,-29.1208,200.956,5339,415.011
428,-32.6481,-29.1293,201.054,5339,415.011
428,-35.372,-30.2214,213.751,5492,414.987
428,-35.3937,-30.2298,213.849,5492,414.987
428,-38.2281,-31.3127,226.528,5610,414.96
428,-38.2507,-31.3211,226.626,5610,414.959
428,-41.208,-32.4082,239.285,5708,414.941
428,-41.2315,-32.4165,239.383,5708,414.941
429,9.85375,-8.61091,-87.3659,327,533.874
429,10.0177,-9.66756,-81.5613,459,533.869
429,10.0202,-9.68593,-81.4604,459,533.869
429,10.2424,-11.4124,-71.9848,615,533.859
429,10.2445,-11.4308,-71.8841,615,533.859
429,10.4131,-13.1591,-62.42,795,533.849
429,10.4147,-13.1775,-62.3194,795,533.849
429,10.5325,-14.9046,-52.8633,999,533.842
429,10.5336,-14.923,-52.7627,999,533.842
429,10.6061,-16.6501,-43.3126,1228,533.834
429,10.6067,-16.6685,-43.2121,1228,533.834
429,10.6347,-18.7174,-32.0083,1451,533.828
429,10.6346,-18.7358,-31.9079,1451,533.827
429,10.5726,-21.1132,-18.9497,1664,533.81
429,10.5712,-21.1317,-18.8492,1664,533.81
429,10.4182,-23.5146,-5.89525,1888,533.802
429,10.4163,-23.5331,-5.79482,1888,533.802
429,10.1605,-25.9166,7.15663,2110,533.777
429,10.1581,-25.9351,7.25702,2110,533.777
429,9.8107,-28.3191,20.2054,2323,533.75
429,9.80714,-28.3376,20.3058,2323,533.75
429,9.36531,-30.7264,33.2514,2536,533.741
429,9.36136,-30.7449,33.3517,2536,533.741
429,8.82417,-33.1316,46.2944,2753,533.729
429,8.81941,-33.1501,46.3948,2753,533.729
429,8.18567,-35.5385,59.3345,2974,533.714
429,8.18038,-35.5571,59.4348,2974,533.714
429,7.45433,-37.9486,72.371,3202,533.698
429,7.44829,-37.9671,72.4713,3202,533.698
429,6.62193,-40.3567,85.404,3437,533.69
429,6.61516,-40.3752,85.5043,3437,533.69
429,5.69371,-42.7644,98.4329,3678,533.674
429,5.68529,-42.783,98.5331,3678,533.674
429,4.67877,-45.1813,111.457,3915,533.667
429,4.66997,-45.1999,111.557,3915,533.667
429,3.56703,-47.5963,124.476,4140,533.658
429,3.55787,-47.615,124.576,4140,533.658
429,2.3604,-50.0181,137.49,4353,533.639
429,2.35075,-50.0367,137.59,4353,533.639
429,1.05852,-52.4373,150.498,4561,533.628
429,1.04726,-52.4559,150.598,4561,533.628
429,-0.342103,-54.8547,163.5,4764,533.617
429,-0.353749,-54.8733,163.6,4764,533.617
429,-1.84122,-57.2799,176.495,4965,533.605
429,-1.85322,-57.2986,176.595,4965,533.605
429,-3.43289,-59.7103,189.482,5162,533.589
429,-3.4457,-59.729,189.582,5162,533.589
429,-5.11704,-62.1456,202.462,5349,533.571
429,-5.1309,-62.1643,202.562,5349,533.571
429,-6.90177,-64.5728,215.434,5502,533.565
429,-6.91593,-64.5914,215.533,5502,533.565
429,-8.77166,-66.9967,228.396,5620,533.554
429,-8.78705,-67.0154,228.496,5620,533.554
429,-10.7411,-69.4233,241.35,5719,533.539
429,-10.7568,-69.442,241.45,5719,533.539
430,22.3469,-6.09465,-91.1072,331,561.927
430,21.066,-6.69844,-84.4228,463,561.918
430,21.0429,-6.70879,-84.3083,463,561.918
430,18.9797,-7.65668,-73.8058,619,561.91
430,18.9573,-7.66661,-73.696,619,561.91
430,16.9051,-8.58397,-63.5281,798,561.901
430,16.8828,-8.59353,-63.4211,798,561.901
430,14.8198,-9.47739,-53.4682,1001,561.888
430,14.7977,-9.48673,-53.3632,1001,561.888
430,12.7101,-10.3588,-43.559,1228,561.88
430,12.6877,-10.368,-43.4553,1228,561.88
430,10.1723,-11.3899,-31.965,1451,561.872
430,10.1484,-11.3992,-31.8624,1451,561.872
430,7.13008,-12.5954,-18.7043,1663,561.862
430,7.10605,-12.6047,-18.6028,1663,561.862
430,4.01826,-13.7995,-5.55873,1886,561.851
430,3.99325,-13.8087,-5.45796,1886,561.851
430,0.833238,-14.996,7.49769,2107,561.845
430,0.808034,-15.0052,7.59783,2107,561.845
430,-2.42728,-16.1877,20.482,2319,561.831
430,-2.45271,-16.1969,20.5816,2319,561.831
430,-5.78171,-17.3715,33.4053,2530,561.79
430,-5.8081,-17.3806,33.5045,2530,561.79
430,-9.21752,-18.5503,46.2757,2746,561.776
430,-9.24485,-18.5594,46.3745,2746,561.776
430,-12.7375,-19.7255,59.099,2967,561.769
430,-12.7651,-19.7345,59.1975,2967,561.769
430,-16.3483,-20.8992,71.879,3194,561.756
430,-16.3764,-20.9083,71.9771,3194,561.756
430,-20.0493,-22.0715,84.6187,3427,561.744
430,-20.0781,-22.0805,84.7166,3427,561.744
430,-23.8331,-23.2413,97.3211,3667,561.737
430,-23.8626,-23.2503,97.4187,3667,561.737
430,-27.7087,-24.4109,109.987,3904,561.724
430,-27.7395,-24.42,110.084,3904,561.724
430,-31.6704,-25.5828,122.619,4127,561.714
430,-31.7015,-25.5918,122.716,4127,561.714
430,-35.7127,-26.7582,135.217,4340,561.699
430,-35.7445,-26.7673,135.314,4340,561.699
430,-39.8416,-27.9375,147.783,4546,561.689
430,-39.8737,-27.9466,147.88,4546,561.689
430,-44.0528,-29.1188,160.318,4749,561.677
430,-44.0857,-29.1279,160.414,4749,561.677
430,-48.3532,-30.3005,172.82,4948,561.664
430,-48.3866,-30.3096,172.916,4948,561.664
430,-52.7416,-31.4847,185.29,5145,561.652
430,-52.7764,-31.4939,185.386,5145,561.652
430,-57.2115,-32.6718,197.73,5330,561.643
430,-57.2466,-32.681,197.826,5330,561.643
430,-61.7704,-33.857,210.138,5482,561.632
430,-61.8068,-33.8662,210.233,5482,561.632
430,-66.4205,-35.0426,222.514,5600,561.623
430,-66.4572,-35.0517,222.609,5600,561.623
430,-71.1564,-36.2223,234.858,5697,561.615
430,-71.1933,-36.2314,234.953,5697,561.615
431,-7.94523,-0.465686,-87.0614,321,593.444
431,-8.93734,-0.237265,-81.3949,452,593.439
431,-8.95483,-0.23328,-81.2964,452,593.439
431,-10.6114,0.140612,-72.039,608,593.43
431,-10.63,0.144571,-71.9407,608,593.43
431,-12.3279,0.516649,-62.6907,787,593.425
431,-12.3469,0.520606,-62.5924,787,593.425
431,-14.0924,0.892412,-53.3509,990,593.42
431,-14.1115,0.896374,-53.2527,990,593.42
431,-15.9014,1.26887,-44.0191,1217,593.415
431,-15.9208,1.27284,-43.921,1217,593.415
431,-18.1002,1.71518,-32.9789,1441,593.408
431,-18.1201,1.71913,-32.8809,1441,593.408
431,-20.7153,2.23083,-20.2355,1653,593.4
431,-20.7359,2.23478,-20.1375,1653,593.4
431,-23.4114,2.74636,-7.50773,1876,593.383
431,-23.4327,2.75033,-7.40993,1876,593.383
431,-26.1906,3.26265,5.20358,2097,593.369
431,-26.2131,3.26662,5.30115,2097,593.369
431,-29.0548,3.77918,17.8977,2309,593.362
431,-29.0777,3.78315,17.9952,2309,593.362
431,-32.0061,4.29422,30.5738,2521,593.35
431,-32.0293,4.2982,30.6712,2521,593.35
431,-35.043,4.81011,43.2317,2737,593.34
431,-35.0672,4.81407,43.3289,2737,593.34
431,-38.159,5.32519,55.8722,2958,593.332
431,-38.1835,5.32914,55.9693,2958,593.332
431,-41.3603,5.83847,68.4937,3185,593.32
431,-41.3852,5.84241,68.5907,3185,593.32
431,-44.6394,6.34893,81.0972,3419,593.308
431,-44.665,6.35284,81.1941,3419,593.308
431,-48.0018,6.85678,93.6814,3658,593.298
431,-48.0288,6.86073,93.7779,3658,593.298
431,-51.4442,7.3697,106.246,3895,593.285
431,-51.4716,7.37368,106.343,3895,593.285
431,-54.9675,7.88695,118.792,4119,593.277
431,-54.9952,7.89093,118.888,4119,593.277
431,-58.57,8.40303,131.317,4331,593.24
431,-58.5985,8.40696,131.413,4331,593.24
431,-62.2549,8.91496,143.822,4538,593.231
431,-62.2837,8.91893,143.918,4538,593.231
431,-66.0232,9.43802,156.304,4741,593.222
431,-66.0525,9.44207,156.4,4741,593.222
431,-69.8728,9.96412,168.766,4940,593.216
431,-69.9028,9.96819,168.862,4940,593.216
431,-73.8023,10.4926,181.206,5137,593.202
431,-73.8329,10.4967,181.302,5137,593.202
431,-77.8174,11.0267,193.622,5322,593.191
431,-77.8486,11.0308,193.718,5322,593.191
431,-81.9102,11.5595,206.017,5475,593.184
431,-81.942,11.5636,206.112,5475,593.184
431,-86.0865,12.0937,218.388,5592,593.177
431,-86.1189,12.0978,218.483,5592,593.177
431,-90.3432,12.6261,230.736,5690,593.166
431,-90.3762,12.6302,230.831,5690,593.166
432,24.0585,3.51196,-91.8782,332,416.115
432,24.7852,4.22731,-85.897,465,416.104
432,24.7976,4.23972,-85.7933,465,416.102
432,25.9221,5.40074,-76.0963,621,416.071
432,25.9336,5.41301,-75.9935,621,416.071
432,26.979,6.56188,-66.36,802,416.057
432,26.9891,6.57407,-66.2575,802,416.057
432,27.9608,7.71633,-56.6649,1006,416.047
432,27.9704,7.72843,-56.5629,1006,416.047
432,28.8752,8.85727,-46.9985,1235,416.036
432,28.8845,8.86925,-46.8969,1235,416.036
432,29.8715,10.2042,-35.5759,1458,416.019
432,29.8793,10.2161,-35.4742,1458,416.019
432,30.8982,11.7559,-22.3951,1671,416.009
432,30.9054,11.7678,-22.2937,1671,416.008
432,31.7925,13.2986,-9.22598,1896,415.991
432,31.7987,13.3105,-9.12469,1896,415.991
432,32.5474,14.841,3.93848,2118,415.975
432,32.5528,14.8529,4.03972,2118,415.975
432,33.1826,16.3873,17.0974,2331,415.952
432,33.187,16.3992,17.1986,2331,415.952
432,33.6958,17.9436,30.2537,2544,415.933
432,33.6987,17.9555,30.355,2544,415.933
432,34.0873,19.4883,43.409,2762,415.919
432,34.0898,19.5002,43.5102,2762,415.919
432,34.3568,21.0317,56.5642,2984,415.898
432,34.3579,21.0434,56.6655,2984,415.898
432,34.492,22.5521,69.7218,3212,415.866
432,34.4924,22.5638,69.823,3212,415.866
432,34.4992,24.0738,82.8806,3447,415.834
432,34.4983,24.0855,82.9819,3447,415.834
432,34.3842,25.5979,96.0397,3688,415.816
432,34.3827,25.6096,96.1409,3688,415.816
432,34.142,27.1208,109.199,3926,415.791
432,34.1392,27.1326,109.301,3926,415.791
432,33.7705,28.651,122.36,4151,415.762
432,33.7671,28.6628,122.461,4151,415.762
432,33.2698,30.1738,135.52,4364,415.745
432,33.2654,30.1854,135.621,4364,415.744
432,32.6388,31.6873,148.68,4572,415.72
432,32.6328,31.6989,148.781,4572,415.72
432,31.8876,33.1915,161.837,4776,415.696
432,31.8812,33.2031,161.938,4776,415.696
432,31.0251,34.7051,174.99,4977,415.677
432,31.0177,34.7168,175.091,4977,415.677
432,30.0394,36.2233,188.14,5174,415.65
432,30.0313,36.235,188.241,5174,415.649
432,28.928,37.7433,201.287,5361,415.625
432,28.9188,37.755,201.388,5361,415.625
432,27.6805,39.264,214.43,5514,415.58
432,27.6703,39.2757,214.531,5514,415.58
432,26.31,40.7821,227.567,5633,415.555
432,26.2986,40.7938,227.668,5633,415.555
432,24.8166,42.2984,240.698,5731,415.533
432,24.8042,42.3101,240.799,5731,415.533
433,23.5824,-27.237,-91.6568,332,233.701
433,24.821,-29.2723,-85.9125,465,233.658
433,24.8421,-29.3075,-85.8126,465,233.657
433,26.7752,-32.607,-76.4331,622,233.574
433,26.7948,-32.642,-76.3332,622,233.574
433,28.5853,-35.9304,-66.9445,802,233.484
433,28.6028,-35.9655,-66.8442,802,233.484
433,30.2624,-39.2621,-57.4444,1007,233.422
433,30.2789,-39.2972,-57.3442,1007,233.422
433,31.784,-42.5859,-47.9219,1236,233.358
433,31.7992,-42.6209,-47.8216,1236,233.358
433,33.4356,-46.5265,-36.6312,1459,233.269
433,33.4487,-46.5615,-36.5305,1459,233.268
433,35.128,-51.0729,-23.5585,1673,233.163
433,35.14,-51.1078,-23.4578,1673,233.162
433,36.602,-55.6312,-10.4612,1897,233.093
433,36.6124,-55.666,-10.3603,1897,233.092
433,37.8671,-60.1591,2.65826,2120,232.976
433,37.8756,-60.194,2.75938,2120,232.976
433,38.9004,-64.6938,15.8049,2333,232.744
433,38.9074,-64.7286,15.9062,2333,232.743
433,39.693,-69.2228,28.9788,2547,232.546
433,39.6983,-69.2576,29.0802,2547,232.545
433,40.2722,-73.7395,42.1713,2764,232.444
433,40.2752,-73.7743,42.273,2764,232.444
433,40.6047,-78.2633,55.3873,2986,232.331
433,40.6058,-78.2979,55.4891,2986,232.331
433,40.6753,-82.7707,68.6265,3214,232.24
433,40.675,-82.8053,68.7284,3214,232.239
433,40.5122,-87.2554,81.88,3449,232.124
433,40.5095,-87.2899,81.9821,3449,232.124
433,40.1072,-91.7451,95.1463,3690,232.027
433,40.1026,-91.7797,95.2485,3690,232.026
433,39.4796,-96.2304,108.419,3928,231.915
433,39.4738,-96.2648,108.521,3928,231.915
433,38.6304,-100.694,121.696,4152,231.771
433,38.6229,-100.728,121.798,4152,231.771
433,37.527,-105.151,134.978,4366,231.661
433,37.5172,-105.186,135.081,4366,231.66
433,36.1702,-109.62,148.263,4573,231.556
433,36.1585,-109.654,148.365,4573,231.555
433,34.5533,-114.104,161.546,4777,231.444
433,34.5398,-114.139,161.648,4777,231.442
433,32.6837,-118.597,174.824,4977,231.247
433,32.6681,-118.632,174.926,4977,231.247
433,30.5548,-123.091,188.093,5174,231.158
433,30.5377,-123.126,188.195,5174,231.152
433,28.1968,-127.643,201.347,5361,230.982
433,28.1773,-127.679,201.449,5361,230.981
433,25.605,-132.205,214.584,5514,230.908
433,25.5841,-132.24,214.686,5514,230.908
433,22.7596,-136.751,227.802,5632,230.808
433,22.7365,-136.786,227.904,5632,230.807
433,19.6161,-141.295,240.999,5730,230.53
433,19.5907,-141.329,241.101,5730,230.529
433,40.1545,-65.9919,15.4925,2334,0.183367
433,40.1988,-66.045,15.5844,2334,0.183316
433,41.2205,-67.0209,15.3219,2334,0.181474
433,41.1787,-67.2093,15.2295,2334,0.181474
433,41.1787,-67.2093,15.2295,2334,0.181474
433,41.1787,-67.2093,15.2295,2334,0.181474
433,41.1787,-67.2093,15.2295,2334,0.181474
433,41.1787,-67.2093,15.2295,2334,0.181474
433,41.1373,-67.2938,15.2203,2334,0.181049
433,40.899,-67.8703,15.302,2334,0.180094
433,40.7693,-68.0938,15.4387,2334,0.179789
433,41.0034,-70.8452,15.3783,2334,0.157202
433,40.9134,-70.86,15.2983,2334,0.155355
433,40.2124,-70.9663,15.4778,2334,0.149411
433,40.1319,-70.9842,15.6014,2334,0.14934
433,40.8188,-70.7195,15.426,2334,0.132032
433,40.7382,-70.7028,15.3434,2334,0.132032
434,10.1513,4.75968,-87.4194,327,535.033
434,8.78533,5.74939,-81.3731,459,535.028
434,8.76148,5.76646,-81.2687,459,535.028
434,6.5205,7.35761,-71.5469,614,535.011
434,6.49621,7.37444,-71.4443,614,535.011
434,4.23662,8.94537,-61.8605,793,535.003
434,4.21231,8.962,-61.7591,793,535.003
434,1.9174,10.5184,-52.2703,996,534.991
434,1.89199,10.535,-52.1697,996,534.991
434,-0.44281,12.0817,-42.751,1223,534.985
434,-0.468325,12.0981,-42.6511,1223,534.985
434,-3.28903,13.9252,-31.5485,1446,534.978
434,-3.31473,13.9415,-31.4492,1446,534.977
434,-6.65305,16.0438,-18.6779,1658,534.964
434,-6.67936,16.0601,-18.5792,1658,534.962
434,-10.102,18.1697,-5.87159,1881,534.943
434,-10.1295,18.1861,-5.77335,1881,534.943
434,-13.637,20.2961,6.88089,2102,534.935
434,-13.6647,20.3125,6.97878,2102,534.935
434,-17.2508,22.4176,19.5874,2313,534.914
434,-17.279,22.4339,19.685,2313,534.914
434,-20.9526,24.5378,32.2519,2525,534.906
434,-20.9821,24.5542,32.3491,2525,534.906
434,-24.7435,26.6657,44.8776,2741,534.9
434,-24.7733,26.6821,44.9746,2741,534.899
434,-28.6214,28.7958,57.4671,2961,534.871
434,-28.6524,28.8122,57.5637,2961,534.871
434,-32.5888,30.9211,70.0216,3188,534.858
434,-32.6201,30.9375,70.118,3188,534.858
434,-36.647,33.0468,82.5421,3421,534.839
434,-36.6787,33.0632,82.6383,3421,534.839
434,-40.7945,35.1731,95.0295,3661,534.823
434,-40.8268,35.1895,95.1255,3661,534.823
434,-45.0343,37.2983,107.484,3897,534.813
434,-45.0674,37.3146,107.58,3897,534.813
434,-49.3722,39.4215,119.904,4121,534.803
434,-49.4068,39.4378,119.999,4121,534.803
434,-53.8022,41.543,132.292,4333,534.794
434,-53.837,41.5593,132.387,4333,534.794
434,-58.3185,43.6642,144.648,4540,534.785
434,-58.3537,43.6805,144.743,4540,534.785
434,-62.918,45.7881,156.973,4742,534.754
434,-62.9545,45.8045,157.067,4742,534.754
434,-67.6046,47.912,169.266,4941,534.742
434,-67.6414,47.9283,169.36,4941,534.742
434,-72.3803,50.0386,181.526,5137,534.727
434,-72.4174,50.0549,181.621,5137,534.727
434,-77.2448,52.1657,193.754,5323,534.717
434,-77.2835,52.1821,193.848,5323,534.717
434,-82.1984,54.2965,205.949,5475,534.706
434,-82.2374,54.3129,206.043,5475,534.706
434,-87.245,56.4369,218.11,5592,534.695
434,-87.2843,56.4533,218.204,5592,534.695
434,-92.3823,58.5721,230.237,5689,534.681
434,-92.4227,58.5886,230.33,5689,534.681
435,-30.3034,7.85865,-95.314,313,560.045
435,-31.1294,8.70879,-89.0925,443,560.038
435,-31.1438,8.72344,-88.9853,444,560.038
435,-32.5021,10.0844,-79.0338,599,560.034
435,-32.5176,10.0987,-78.9295,599,560.034
435,-33.9054,11.4374,-69.1624,778,560.025
435,-33.9209,11.4515,-69.0595,778,560.025
435,-35.3453,12.7736,-59.4161,982,560.01
435,-35.361,12.7876,-59.3141,982,560.01
435,-36.8232,14.0999,-49.7578,1209,560.002
435,-36.8391,14.1138,-49.6565,1209,560.001
435,-38.6337,15.6634,-38.407,1434,559.99
435,-38.6504,15.6773,-38.3066,1434,559.99
435,-40.8003,17.4647,-25.3752,1646,559.977
435,-40.8173,17.4785,-25.2753,1646,559.977
435,-43.0534,19.2546,-12.4142,1869,559.966
435,-43.0711,19.2684,-12.3147,1869,559.966
435,-45.3916,21.0413,0.491636,2090,559.958
435,-45.4107,21.055,0.590498,2090,559.958
435,-47.8186,22.8242,13.351,2302,559.947
435,-47.8379,22.8378,13.4496,2302,559.947
435,-50.3272,24.595,26.1727,2515,559.938
435,-50.3469,24.6085,26.2712,2515,559.938
435,-52.9246,26.3575,38.9594,2731,559.894
435,-52.945,26.3711,39.0576,2731,559.894
435,-55.6102,28.1215,51.7146,2952,559.858
435,-55.6314,28.1351,51.8125,2952,559.858
435,-58.3805,29.89,64.4415,3179,559.848
435,-58.4022,29.9036,64.5392,3179,559.848
435,-61.2347,31.6611,77.1421,3413,559.837
435,-61.2579,31.6747,77.2395,3413,559.837
435,-64.1793,33.4322,89.8159,3652,559.832
435,-64.2028,33.4458,89.9132,3652,559.832
435,-67.2005,35.2049,102.468,3889,559.82
435,-67.2243,35.2185,102.565,3889,559.82
435,-70.3019,36.9757,115.097,4113,559.809
435,-70.3261,36.9893,115.194,4113,559.809
435,-73.4845,38.7485,127.703,4326,559.796
435,-73.5095,38.7622,127.8,4326,559.796
435,-76.7546,40.526,140.286,4533,559.783
435,-76.7803,40.5397,140.383,4533,559.783
435,-80.1094,42.3042,152.846,4736,559.768
435,-80.1358,42.3178,152.942,4736,559.768
435,-83.5471,44.0816,165.383,4935,559.756
435,-83.5748,44.0953,165.479,4935,559.756
435,-87.0732,45.8576,177.896,5132,559.747
435,-87.1012,45.8712,177.992,5132,559.747
435,-90.6879,47.6311,190.386,5318,559.738
435,-90.7162,47.645,190.482,5318,559.738
435,-94.3918,49.4305,202.85,5470,559.721
435,-94.4209,49.4443,202.946,5470,559.721
435,-98.1811,51.2332,215.291,5588,559.526
435,-98.2106,51.2471,215.387,5588,559.526
435,-102.06,53.041,227.707,5685,559.518
435,-102.091,53.055,227.802,5685,559.518
435,-98.9631,45.3937,215.076,5588,0.291956
435,-97.6517,44.7039,215.436,5588,0.290924
435,-99.1548,43.0941,215.023,5588,0.287168
435,-99.1548,43.0941,215.023,5588,0.287168
435,-99.2634,40.5858,214.993,5587,0.268597
435,-99.2634,40.5858,214.993,5587,0.268597
435,-99.354,35.4933,214.968,5587,0.264209
435,-99.4069,35.4606,215.057,5587,0.264209
435,-97.6997,35.3109,215.527,5588,0.258668
435,-97.6392,35.2993,215.439,5588,0.258668
435,-99.2547,34.7748,214.995,5587,0.254418
435,-99.2704,34.7337,215.095,5587,0.254418
435,-97.7409,33.8374,215.515,5588,0.25097
435,-97.6864,33.7922,215.427,5588,0.25097
435,-99.221,32.6402,215.005,5587,0.244853
435,-99.2094,32.6222,215.112,5587,0.244853
435,-97.7674,32.4143,215.508,5588,0.244607
435,-97.7111,32.3981,215.42,5588,0.244607
435,-99.2992,31.8727,214.983,5587,0.241175
435,-99.2787,31.9094,215.093,5587,0.241043
435,-97.8845,32.4278,215.476,5588,0.24066
435,-97.7642,32.4355,215.405,5588,0.240606
435,-99.1038,32.6422,215.037,5588,0.235281
435,-99.0526,32.7184,215.155,5588,0.235281
435,-99.0526,32.7184,215.155,5588,0.235281
435,-97.9336,33.4457,215.359,5588,0.232531
435,-99.3338,32.7656,214.974,5587,0.227734
435,-99.3548,32.7062,215.071,5587,0.227734
435,-98.2255,31.1242,215.383,5588,0.223477
435,-98.2601,31.0378,215.27,5588,0.223477
435,-99.0818,29.208,215.043,5588,0.219349
435,-99.0658,29.0365,215.152,5588,0.219276
435,-98.3216,27.7536,215.357,5588,0.216034
435,-98.3055,27.6551,215.257,5588,0.215964
435,-99.4578,26.397,214.939,5587,0.212313
435,-99.5251,26.3655,215.024,5587,0.210837
435,-98.1966,25.7603,215.391,5588,0.209589
435,-98.155,25.6781,215.299,5588,0.209371
435,-99.0341,24.5291,215.057,5588,0.203527
435,-99.0972,24.472,215.143,5588,0.203146
435,-97.981,23.1477,215.45,5588,0.198871
435,-97.981,23.1477,215.45,5588,0.198871
435,-97.386,16.5566,215.612,5588,0.171006
435,-97.3553,16.4157,215.517,5588,0.170573
435,-99.241,10.5224,214.999,5587,0.0735997
435,-99.0777,10.6375,215.148,5588,0.0637152
435,-99.0292,10.669,215.162,5588,0.06015
436,-18.0921,2.61159,-89.475,317,582.947
436,-17.7898,2.71207,-83.3461,449,582.938
436,-17.7857,2.71379,-83.2405,449,582.938
436,-17.3403,2.87521,-73.3769,605,582.932
436,-17.3365,2.87688,-73.2729,605,582.932
436,-16.9432,3.03318,-63.5362,785,582.926
436,-16.9397,3.03482,-63.4332,785,582.926
436,-16.5979,3.18873,-53.7808,989,582.917
436,-16.5946,3.19035,-53.6784,989,582.916
436,-16.3023,3.34355,-44.0844,1217,582.864
436,-16.2998,3.34519,-43.9826,1217,582.864
436,-16.0161,3.52801,-32.6563,1442,582.848
436,-16.014,3.52962,-32.5549,1442,582.848
436,-15.7661,3.73493,-19.5023,1655,582.83
436,-15.7646,3.73651,-19.4013,1655,582.83
436,-15.6056,3.93734,-6.38845,1879,582.808
436,-15.6052,3.93892,-6.28775,1879,582.808
436,-15.5356,4.14287,6.69601,2101,582.801
436,-15.5356,4.14442,6.79655,2101,582.8
436,-15.5505,4.34494,19.7588,2314,582.787
436,-15.551,4.34646,19.8592,2314,582.787
436,-15.6591,4.54313,32.804,2527,582.773
436,-15.6603,4.54463,32.9043,2527,582.773
436,-15.8458,4.73732,45.8363,2744,582.765
436,-15.8477,4.73885,45.9365,2744,582.765
436,-16.1251,4.93678,58.857,2966,582.759
436,-16.1276,4.9383,58.9571,2966,582.758
436,-16.4919,5.13486,71.868,3194,582.749
436,-16.495,5.13636,71.9681,3194,582.749
436,-16.9331,5.33042,84.8717,3428,582.74
436,-16.9369,5.3319,84.9717,3428,582.74
436,-17.459,5.52338,97.8681,3669,582.729
436,-17.4634,5.52483,97.968,3669,582.729
436,-18.0689,5.71208,110.858,3907,582.716
436,-18.0739,5.71358,110.958,3907,582.716
436,-18.7593,5.90636,123.841,4132,582.707
436,-18.7649,5.90783,123.941,4132,582.707
436,-19.5314,6.0975,136.819,4346,582.695
436,-19.5377,6.099,136.919,4346,582.695
436,-20.3906,6.29284,149.791,4553,582.688
436,-20.3976,6.29434,149.891,4553,582.688
436,-21.334,6.4873,162.757,4757,582.68
436,-21.3416,6.4888,162.856,4757,582.68
436,-22.3636,6.6822,175.716,4957,582.67
436,-22.3718,6.68373,175.816,4957,582.67
436,-23.4789,6.88101,188.67,5155,582.657
436,-23.4887,6.88252,188.77,5155,582.657
436,-24.6829,7.07794,201.617,5342,582.649
436,-24.6931,7.07951,201.717,5342,582.649
436,-25.9721,7.28162,214.558,5495,582.637
436,-25.9826,7.28322,214.657,5495,582.637
436,-27.3468,7.48819,227.492,5614,582.624
436,-27.3579,7.48977,227.592,5614,582.624
436,-28.805,7.6935,240.42,5712,582.605
436,-28.8171,7.69507,240.519,5712,582.604
437,-33.3612,4.01384,-97.4009,311,609.765
437,-33.8846,4.46932,-90.7803,442,609.759
437,-33.8938,4.477,-90.6671,442,609.759
437,-34.7609,5.18531,-80.2326,598,609.75
437,-34.7712,5.19268,-80.124,598,609.75
437,-35.662,5.8785,-69.9946,778,609.745
437,-35.6723,5.88569,-69.8884,778,609.745
437,-36.5974,6.55703,-59.9567,981,609.741
437,-36.6078,6.56413,-59.852,981,609.741
437,-37.5662,7.22786,-50.0546,1209,609.734
437,-37.5767,7.23488,-49.951,1209,609.734
437,-38.76,8.01364,-38.4538,1434,609.689
437,-38.7712,8.02057,-38.3513,1434,609.689
437,-40.206,8.91187,-25.1708,1646,609.68
437,-40.2182,8.91878,-25.0693,1646,609.68
437,-41.731,9.80899,-11.9856,1870,609.675
437,-41.7435,9.81586,-11.8846,1870,609.675
437,-43.3306,10.7001,1.1274,2091,609.667
437,-43.3433,10.7069,1.22801,2091,609.667
437,-45.0066,11.5838,14.1835,2304,609.571
437,-45.0198,11.5906,14.2837,2304,609.571
437,-46.7578,12.4656,27.1939,2516,609.552
437,-46.7719,12.4724,27.2937,2516,609.552
437,-48.5901,13.3479,40.1645,2732,609.545
437,-48.6047,13.3547,40.2641,2732,609.545
437,-50.5122,14.2329,53.0989,2953,609.531
437,-50.5273,14.2397,53.1982,2953,609.531
437,-52.5186,15.1226,66.0025,3181,609.522
437,-52.5344,15.1294,66.1016,3181,609.522
437,-54.6139,16.007,78.8774,3415,609.51
437,-54.6313,16.0139,78.9761,3415,609.51
437,-56.7922,16.8926,91.7273,3655,609.501
437,-56.8099,16.8994,91.8259,3655,609.501
437,-59.0461,17.7753,104.556,3892,609.494
437,-59.064,17.7821,104.654,3892,609.494
437,-61.381,18.6561,117.362,4116,609.482
437,-61.3997,18.6629,117.461,4116,609.482
437,-63.7919,19.5387,130.15,4330,609.474
437,-63.8108,19.5455,130.248,4330,609.474
437,-66.2813,20.4152,142.918,4537,609.46
437,-66.3017,20.422,143.016,4537,609.46
437,-68.846,21.2921,155.668,4740,609.454
437,-68.8667,21.2988,155.766,4740,609.454
437,-71.4942,22.171,168.398,4940,609.447
